"id_municipio","sigla_uf","ano","emprego_total","emprego_vinculo_clt","salario_medio","salario_medio_brancos","salario_medio_negros","razao_salario_medio"
"4314472","RS",2016,455,212,2449.36,3084.36,1653.95,1.86
"4314498","RS",2012,437,247,1165.06,1134.09,661.08,1.72
"4314498","RS",2014,450,259,1389.52,1232.58,860.07,1.43
"4314498","RS",2016,430,250,1692.16,1514.93,1596.55,0.95
"4314506","RS",2012,1510,1066,1301.54,1294.17,986.18,1.31
"4314506","RS",2014,1528,1053,1599.56,1599.44,1140.59,1.4
"4314506","RS",2016,1488,1113,1954.24,1891.32,1781.74,1.06
"4314548","RS",2014,198,167,1887.35,1501.45,1511.41,0.99
"4314548","RS",2016,244,236,1954.66,1798.32,1500.55,1.2
"4314555","RS",2012,220,62,1697.02,1242.7,1220.38,1.02
"4314555","RS",2014,255,66,1696.08,1248.11,0,Inf
"4314555","RS",2016,238,70,2220.39,1895.87,864.11,2.19
"4314605","RS",2012,2583,1909,1114.76,1050.82,848.23,1.24
"4314605","RS",2014,2596,1901,1298.62,1207.55,1073.84,1.12
"4314605","RS",2016,2568,1935,1653.97,1565.05,1456.83,1.07
"4314704","RS",2012,1258,952,1076.25,989.29,1602.21,0.62
"4314704","RS",2014,1264,967,1331.69,1240.63,1493.41,0.83
"4314704","RS",2016,1218,929,1633.16,1554.49,1429.43,1.09
"4314753","RS",2012,672,600,1115.2,1052.62,927.02,1.14
"4314753","RS",2014,1019,913,1332.04,1274.43,1203.41,1.06
"4314753","RS",2016,1065,972,1650.27,1597.2,1380.02,1.16
"4314779","RS",2012,385,225,1456.52,1247.43,1225.25,1.02
"4314779","RS",2014,508,263,1675.45,1569.91,1523.93,1.03
"4314779","RS",2016,471,264,1860.26,1980.2,1919.93,1.03
"4314787","RS",2012,182,105,1680.21,975.02,888.9,1.1
"4314787","RS",2014,177,86,1528.75,1147.38,NA,NA
"4314787","RS",2016,187,82,1927.27,1486.35,NA,NA
"4314803","RS",2012,8513,7820,1426.4,1401.23,1016.26,1.38
"4314803","RS",2014,9440,8646,1660.9,1643.35,1272.84,1.29
"4314803","RS",2016,8514,7873,2023.71,2029.76,1626.77,1.25
"4314902","RS",2012,767128,565617,2103.33,1835.16,1257.77,1.46
"4314902","RS",2014,780126,605911,2508.41,2175.54,1489.23,1.46
"4314902","RS",2016,720604,559723,3095.84,2665.74,1810.61,1.47
"4315008","RS",2012,487,318,1296.43,1200.46,1007.17,1.19
"4315008","RS",2014,493,324,1505.17,1380.32,1196.25,1.15
"4315008","RS",2016,495,343,1794.92,1576.59,1789.15,0.88
"4315057","RS",2012,208,79,1700.05,1161,848.3,1.37
"4315057","RS",2014,212,64,1901.15,1304.99,966.79,1.35
"4315057","RS",2016,195,78,2176.72,1647.05,1212.64,1.36
"4315073","RS",2012,159,54,1694.11,996.64,777.98,1.28
"4315073","RS",2014,158,52,1989.76,990.06,1138.31,0.87
"4315073","RS",2016,146,43,2272.96,1328.23,1171.1,1.13
"4315107","RS",2012,1265,923,1107.26,1000.17,966.66,1.03
"4315107","RS",2014,1316,957,1303.48,1216.14,1090.26,1.12
"4315107","RS",2016,1221,921,1604.28,1467.24,1407.81,1.04
"4315131","RS",2012,225,142,1348.1,1193.53,3274.85,0.36
"4315131","RS",2014,287,168,1589.58,1439.43,4791.32,0.3
"4315131","RS",2016,266,172,1732.26,1608.7,873.68,1.84
"4315149","RS",2012,1150,1067,1054.98,1002.09,918.78,1.09
"4315149","RS",2014,1443,1323,1315.23,1262.69,1238.38,1.02
"4315149","RS",2016,1542,1433,1633.37,1556.13,1541.38,1.01
"4315156","RS",2012,614,461,1306.52,1199.8,1122.1,1.07
"4315156","RS",2014,628,485,1468.79,1424.8,1152.06,1.24
"4315156","RS",2016,629,457,1776.94,1653.69,1348.93,1.23
"4315172","RS",2012,355,275,1048.01,910.75,743.74,1.22
"4315172","RS",2014,406,293,1279.49,1057.02,853.58,1.24
"4315172","RS",2016,360,255,1562.88,1328.56,1095.2,1.21
"4315206","RS",2012,572,396,1171.7,1031.17,1042.76,0.99
"4315206","RS",2014,621,458,1324.5,1197.04,1116.75,1.07
"4315206","RS",2016,545,420,1627.17,1435.53,1313.03,1.09
"4315305","RS",2012,2520,2040,1062.28,1054.05,1110.16,0.95
"4315305","RS",2014,2911,2354,1244.43,1208.7,1269.18,0.95
"4315305","RS",2016,3069,2541,1528.03,1484.42,1453.92,1.02
"4315313","RS",2012,256,120,1329.08,1249.68,967.18,1.29
"4315313","RS",2014,289,132,1577.59,1491.57,1221.7,1.22
"4315313","RS",2016,308,121,1934.59,1742.56,1801.21,0.97
"4315321","RS",2012,286,109,1462.93,1024.19,1280.6,0.8
"4315321","RS",2014,272,99,1758.42,1291.55,1110.61,1.16
"4315321","RS",2016,292,124,2049.51,1644.2,1172.49,1.4
"4315354","RS",2012,497,347,1269.81,1009.67,721.81,1.4
"4315354","RS",2014,609,445,1527.58,1257.13,1029.31,1.22
"4315354","RS",2016,608,449,1865,1566.6,1026.64,1.53
"4315404","RS",2012,555,188,1241.16,1252.55,2131.35,0.59
"4315404","RS",2014,562,226,1616.63,1654.54,1208.27,1.37
"4315404","RS",2016,579,245,1715.1,1633.78,1547.99,1.06
"4315453","RS",2012,197,189,1390.75,1318.17,1244.36,1.06
"4315453","RS",2014,228,130,1673.15,1333.8,1352.25,0.99
"4315453","RS",2016,212,133,1841.17,1494.91,1658.51,0.9
"4315503","RS",2012,2079,1697,1142.78,1034.57,928.89,1.11
"4315503","RS",2014,2146,1773,1332.63,1252.07,1085.01,1.15
"4315503","RS",2016,2334,1967,1667.26,1574.57,1447.64,1.09
"4315552","RS",2012,239,36,1349.71,1005.5,NA,NA
"4315552","RS",2014,260,31,1583.92,1273.58,NA,NA
"4315552","RS",2016,290,92,1952.97,1732.23,1058.95,1.64
"4315602","RS",2012,52897,46409,1917.17,1703.5,1753.49,0.97
"4315602","RS",2014,56870,49594,2349.43,2224.1,2033.09,1.09
"4315602","RS",2016,50069,42663,2684.92,2546.21,2207.58,1.15
"4315701","RS",2012,4240,4109,1179.01,1182.46,1181.45,1
"4315701","RS",2014,4578,4379,1274.43,1356.28,1102.46,1.23
"4315701","RS",2016,4678,4583,1725.09,1772.6,1366.37,1.3
"4315750","RS",2012,1603,1412,1152.29,995.87,1636.15,0.61
"4315750","RS",2014,1616,1452,1197.6,1143.04,1146.91,1
"4315750","RS",2016,1686,1526,1402.79,1337.82,1315.72,1.02
"4315800","RS",2012,3023,2791,984.97,942.92,839.81,1.12
"4315800","RS",2014,3055,2821,1178.7,1104.53,1059.93,1.04
"4315800","RS",2016,3291,3069,1442.84,1366.7,1261.13,1.08
"4315909","RS",2012,1088,862,1177.52,1106.48,2032.8,0.54
"4315909","RS",2014,1212,948,1401.14,1317.79,1316.01,1
"4315909","RS",2016,1210,966,1707.51,1650.33,1898.8,0.87
"4315958","RS",2012,183,42,1548.61,983.71,824.67,1.19
"4315958","RS",2014,291,122,1906.23,1729.11,1402,1.23
"4315958","RS",2016,242,83,2328.25,1732.26,1345.11,1.29
"4316006","RS",2012,6751,6724,950.69,949.24,709.89,1.34
"4316006","RS",2014,7330,7257,1180.77,1180.68,938.95,1.26
"4316006","RS",2016,6981,6878,1456.53,1450.91,1169.78,1.24
"4316105","RS",2012,1108,885,1218,1174.87,1014.21,1.16
"4316105","RS",2014,1287,1060,1428.24,1389.18,1302.71,1.07
"4316105","RS",2016,1309,1029,1707.69,1619.76,1508.84,1.07
"4316204","RS",2012,512,383,1294.55,1173.94,948.68,1.24
"4316204","RS",2014,553,396,1480.77,1337.81,2001.45,0.67
"4316204","RS",2016,598,449,1798.64,1652.94,1580.74,1.05
"4316303","RS",2012,668,442,1579.65,1466.94,1443.72,1.02
"4316303","RS",2014,717,476,1550.61,1465.93,1788.14,0.82
"4316303","RS",2016,667,452,1945.96,1737.17,1789.67,0.97
"4316402","RS",2012,5966,5031,1148.3,1096.27,900.79,1.22
"4316402","RS",2014,6132,5085,1407.51,1363.53,1135.74,1.2
"4316402","RS",2016,6025,5056,1779.77,1719.75,1441.7,1.19
"4316428","RS",2012,283,138,1031.61,888.49,661.8,1.34
"4316428","RS",2014,346,186,1262.95,1121.53,917,1.22
"4316428","RS",2016,334,177,1642.93,1445.68,1291.46,1.12
"4316436","RS",2012,415,220,1477.16,1438.63,1139.96,1.26
"4316436","RS",2014,414,224,1827.99,1661.83,1300.14,1.28
"4316436","RS",2016,416,242,2025.68,2036.09,1534.2,1.33
"4316451","RS",2012,1396,1015,1771.95,1855.65,1008.42,1.84
"4316451","RS",2014,1507,1076,2017.26,2126.72,1298.33,1.64
"4316451","RS",2016,1516,1112,2233.13,2371.71,1664.57,1.42
"4316477","RS",2012,577,443,1346.9,1203.53,984.13,1.22
"4316477","RS",2014,637,485,1666.64,1515.14,1274.15,1.19
"4316477","RS",2016,628,523,2035.56,1908.66,1587.69,1.2
"4316501","RS",2012,2857,2576,1368,1285.68,1491.12,0.86
"4316501","RS",2014,2949,2651,1696.26,1552.46,2703.61,0.57
"4316501","RS",2016,2578,2288,1822.84,1840.56,1706.08,1.08
"4316600","RS",2012,3587,3088,1178.83,1174.34,1033.63,1.14
"4316600","RS",2014,3852,3340,1433.8,1463.59,1268.46,1.15
"4316600","RS",2016,3687,3231,1757.81,1788.52,1626.65,1.1
"4316709","RS",2012,1660,1289,1487.54,1324.51,983.02,1.35
"4316709","RS",2014,1917,1513,1654.61,1645.64,1270.08,1.3
"4316709","RS",2016,1783,1427,2098.83,2144.18,1708.73,1.25
"4316733","RS",2012,143,56,1376.04,1216.31,1843.34,0.66
"4316733","RS",2014,189,64,1594.39,1450.91,1419.59,1.02
"4316733","RS",2016,162,78,2014.56,1782.56,1811.29,0.98
"4316758","RS",2012,2127,1961,921.56,867.76,859.16,1.01
"4316758","RS",2014,2365,2162,1110.99,1070.21,998.07,1.07
"4316758","RS",2016,2220,2053,1341.67,1279.95,1094.15,1.17
"4316808","RS",2012,40515,38104,1428.84,1484.87,949.85,1.56
"4316808","RS",2014,41933,39094,1677.07,1742.42,1120.47,1.56
"4316808","RS",2016,40063,37056,2097.25,2158.73,1428.85,1.51
"4316907","RS",2012,66117,55402,1623.78,1295.55,975.9,1.33
"4316907","RS",2014,70830,59329,1919.68,1543.05,1159.01,1.33
"4316907","RS",2016,68052,57139,2386.82,1915.53,1511.86,1.27
"4316956","RS",2012,2104,1905,1171.08,1122.71,993.28,1.13
"4316956","RS",2014,1929,1727,1438.76,1379.89,954.74,1.45
"4316956","RS",2016,1941,1752,1627.88,1549.3,1233.95,1.26
"4316972","RS",2012,379,222,1234.96,1078.51,887.16,1.22
"4316972","RS",2014,482,299,1561.86,1288.08,1206,1.07
"4316972","RS",2016,468,300,1722.14,1605.46,1615.51,0.99
"4317004","RS",2012,701,291,1157.7,1204.47,964.66,1.25
"4317004","RS",2014,746,345,1294.84,1358.84,1198.62,1.13
"4317004","RS",2016,646,295,1593.88,1654.29,1476.6,1.12
"4317103","RS",2012,12306,10707,1091.09,1032.28,888.41,1.16
"4317103","RS",2014,13646,12074,1340.17,1272.59,1118.35,1.14
"4317103","RS",2016,14079,12527,2115.41,2076.39,2116,0.98
"4317202","RS",2012,21623,20016,1292.64,1235.42,1264,0.98
"4317202","RS",2014,23021,21211,1557.46,1505.7,1274.4,1.18
"4317202","RS",2016,21383,19603,1932.14,1864.71,1628.15,1.15
"4317251","RS",2012,215,142,1454.44,1284.04,1110.45,1.16
"4317251","RS",2014,233,137,1843.56,1609.79,1308.44,1.23
"4317251","RS",2016,210,112,2279.98,1821.92,2775.73,0.66
"4317301","RS",2012,5387,4050,1238.93,1195.59,1121.22,1.07
"4317301","RS",2014,6082,4837,1501.23,1493.17,1319.13,1.13
"4317301","RS",2016,6243,4989,1879.33,1767.6,2083.06,0.85
"4317400","RS",2012,7707,6547,1185.5,1125.88,1006.26,1.12
"4317400","RS",2014,8304,7103,1441.73,1370.35,1249.23,1.1
"4317400","RS",2016,8672,7477,1820.88,1744.12,1566.17,1.11
"4317509","RS",2012,17570,15961,1262.76,1244.01,1127.8,1.1
"4317509","RS",2014,19010,17383,1501.83,1481.4,1324.61,1.12
"4317509","RS",2016,17862,16440,1875.37,1854.07,1710.87,1.08
"4317558","RS",2012,380,281,1177.5,977.43,1701.62,0.57
"4317558","RS",2014,396,268,1423.33,1276.78,1185.59,1.08
"4317558","RS",2016,328,240,1681.79,1466.6,1119.76,1.31
"4317608","RS",2012,9153,8177,1129.53,1081.5,953.28,1.13
"4317608","RS",2014,10108,8978,1361.77,1298.86,1175.59,1.1
"4317608","RS",2016,9554,8572,1652.99,1564,1404.48,1.11
"4317707","RS",2012,1019,614,1198.75,1133.45,888.79,1.28
"4317707","RS",2014,1190,741,1378.84,1352.73,1072,1.26
"4317707","RS",2016,1284,848,1724.15,1728.12,1538.97,1.12
"4317756","RS",2012,278,144,1498.47,1414.81,1300.51,1.09
"4317756","RS",2014,306,160,1843.52,1711.57,1290.45,1.33
"4317756","RS",2016,290,163,2203.31,2053.26,1385.82,1.48
"4317806","RS",2012,2651,2263,1179.1,1137.09,1162.59,0.98
"4317806","RS",2014,2875,2403,1408.4,1378.56,1413.32,0.98
"4317806","RS",2016,2757,2316,1738.79,1696.17,1648.01,1.03
"4317905","RS",2012,2857,2438,1156.12,1080.49,871.55,1.24
"4317905","RS",2014,3124,2706,1432.91,1359.35,1113.93,1.22
"4317905","RS",2016,3009,2620,1716.78,1604.42,1486.25,1.08
"4317954","RS",2012,198,58,1311.49,1739.8,NA,NA
"4317954","RS",2014,252,82,1505.77,1893.6,1673.01,1.13
"4317954","RS",2016,227,83,1826.06,1632.13,2105.37,0.78
"4318002","RS",2012,11054,9564,1305.86,1245.07,1285.05,0.97
"4318002","RS",2014,11465,9657,1586.29,1494.82,1539.87,0.97
"4318002","RS",2016,10573,9169,1905.76,1794.74,1829.5,0.98
"4318051","RS",2012,770,654,1140.77,1133.51,1627,0.7
"4318051","RS",2014,660,514,1197.93,1081.62,1119.5,0.97
"4318051","RS",2016,633,523,1536.03,1412.98,1208.57,1.17
"4318101","RS",2012,1750,1095,1222.15,1099.84,1236.34,0.89
"4318101","RS",2014,1891,1280,1452.54,1364.45,1462.74,0.93
"4318101","RS",2016,1777,1224,1770.15,1634.38,2225.78,0.73
"4318200","RS",2012,2867,2806,1074.43,1025.78,922.64,1.11
"4318200","RS",2014,3777,3378,1345.76,1230.9,1252.36,0.98
"4318200","RS",2016,3817,3490,1634.86,1570.27,1638.64,0.96
"4318309","RS",2012,9012,7952,1172.78,1113.23,1041.16,1.07
"4318309","RS",2014,9501,8155,1404.37,1371.44,1272.82,1.08
"4318309","RS",2016,9796,8577,1730.37,1706.76,1541.79,1.11
"4318408","RS",2012,3843,3284,1504.18,1570.19,1424.36,1.1
"4318408","RS",2014,3725,3146,1754.37,1864.94,1391.69,1.34
"4318408","RS",2016,3639,3113,2018.64,2080.03,1659.7,1.25
"4318424","RS",2012,507,365,1142.04,1055.82,1025.62,1.03
"4318424","RS",2014,568,384,1358.21,1282.22,1194.88,1.07
"4318424","RS",2016,543,391,1661.85,1599.57,1478.33,1.08
"4318432","RS",2012,458,356,1159.24,1088.9,847.72,1.28
"4318432","RS",2014,493,359,1524.7,1509.74,1080.07,1.4
"4318432","RS",2016,517,372,1885.31,1879.16,1426.02,1.32
"4318440","RS",2012,492,395,1084.12,1072.99,1044.87,1.03
"4318440","RS",2014,465,361,1401.56,1323.71,1489,0.89
"4318440","RS",2016,478,384,1655.06,1629.43,1885.33,0.86
"4318457","RS",2012,235,71,1283.42,1065.82,NA,NA
"4318457","RS",2014,246,70,1591.99,1276.13,NA,NA
"4318457","RS",2016,225,93,1780.84,1358.75,1000.49,1.36
"4318465","RS",2012,331,204,1317.69,1053.22,799.77,1.32
"4318465","RS",2014,362,221,1507.13,1217.07,980.82,1.24
"4318465","RS",2016,388,265,1892.78,1534.01,1219.57,1.26
"4318481","RS",2012,1157,1042,1081.6,1033.01,903.82,1.14
"4318481","RS",2014,1047,911,1320.63,1238.32,1643.55,0.75
"4318481","RS",2016,920,788,1686.04,1535.53,2070.02,0.74
"4318499","RS",2012,452,313,1146.04,925.58,1041,0.89
"4318499","RS",2014,508,356,1506.17,1339.03,1063.01,1.26
"4318499","RS",2016,510,360,1881.19,1648.01,NA,NA
"4318507","RS",2012,2932,2300,1154.79,1118.76,992.04,1.13
"4318507","RS",2014,3594,2757,2513.9,2989.57,2411.77,1.24
"4318507","RS",2016,5678,4863,2493.89,2643.33,2615.17,1.01
"4318606","RS",2012,1647,1475,1450.8,1474.62,1143.44,1.29
"4318606","RS",2014,1898,1627,1617.35,1649.75,1323.26,1.25
"4318606","RS",2016,1386,1131,1918.68,1983.57,1602.32,1.24
"4318614","RS",2012,312,203,1232.18,1084.72,1010.7,1.07
"4318614","RS",2014,362,239,1556.96,1371.11,1192.6,1.15
"4318614","RS",2016,349,221,1849.28,1594.12,1520.35,1.05
"4318622","RS",2012,699,515,1039.65,1024.97,867.23,1.18
"4318622","RS",2014,703,507,1261.32,1366.96,1051.46,1.3
"4318622","RS",2016,711,535,1549.34,1560.43,1435.61,1.09
"4318705","RS",2012,61185,55836,1460.03,1456.45,925.07,1.57
"4318705","RS",2014,60515,54982,1880.96,1839.77,1536.21,1.2
"4318705","RS",2016,57301,52341,2348.9,2364.05,1744.44,1.36
"4318804","RS",2012,5420,4140,1257.88,1192.33,1056.47,1.13
"4318804","RS",2014,6067,4756,1498.16,1436.21,1264.62,1.14
"4318804","RS",2016,5854,4641,1855.28,1736,1535.74,1.13
"4318903","RS",2012,5602,4766,1192.01,1125.31,1024.15,1.1
"4318903","RS",2014,6004,5154,1478.91,1429.99,1503.23,0.95
"4318903","RS",2016,6246,5309,1816.06,1791.64,1863.17,0.96
"4319000","RS",2012,6353,5790,1361.44,1344.31,1264.4,1.06
"4319000","RS",2014,6654,6026,1637.7,1626.74,1508.67,1.08
"4319000","RS",2016,6357,5754,1976.74,2001.1,1793.77,1.12
"4319109","RS",2012,984,733,1125.5,1023.8,1249.28,0.82
"4319109","RS",2014,1064,801,1310.79,1266.58,1207.67,1.05
"4319109","RS",2016,1092,841,1654.47,1555.19,2191.43,0.71
"4319125","RS",2012,219,101,1389.17,976.92,957.24,1.02
"4319125","RS",2014,300,153,1629.72,1382.76,1366.37,1.01
"4319125","RS",2016,268,137,2176.24,1706.52,1651.54,1.03
"4319158","RS",2012,990,728,1243.26,1043.56,802.23,1.3
"4319158","RS",2014,1175,856,1614.43,1439.87,1006.78,1.43
"4319158","RS",2016,1244,916,1931.2,1655.41,1272.48,1.3
"4319208","RS",2012,454,239,1168.35,1185.96,1792.78,0.66
"4319208","RS",2014,512,277,1686.16,1302.62,1163.41,1.12
"4319208","RS",2016,400,271,1574.14,1640.48,1609.75,1.02
"4319307","RS",2012,671,459,1206.29,1173.01,847.75,1.38
"4319307","RS",2014,695,473,1402.12,1251.56,1610.46,0.78
"4319307","RS",2016,666,428,1689.49,1528.51,1172.58,1.3
"4319356","RS",2012,740,612,1003.13,866.14,734.82,1.18
"4319356","RS",2014,685,513,1325.87,1202.17,1064.24,1.13
"4319356","RS",2016,702,551,1626.51,1434.22,1351.32,1.06
"4319364","RS",2012,208,37,1153.52,1102.94,916.18,1.2
"4319364","RS",2014,235,33,1510.04,1194.04,2336.98,0.51
"4319364","RS",2016,236,42,1868.42,1433.96,2560.92,0.56
"4319372","RS",2012,542,430,1292.68,1044.9,1111.21,0.94
"4319372","RS",2014,610,472,1529.64,1278.14,1162.64,1.1
"4319372","RS",2016,605,476,1867.76,1568.28,1451.91,1.08
"4319406","RS",2012,1845,1339,1330.84,1173.81,959.98,1.22
"4319406","RS",2014,1978,1412,1507.45,1408.36,1377.75,1.02
"4319406","RS",2016,1956,1418,1809.92,1575.54,1710.54,0.92
"4319505","RS",2012,11832,11204,1330.86,1360.54,1060.38,1.28
"4319505","RS",2014,8729,8088,1382.23,1346.04,1207.42,1.11
"4319505","RS",2016,7338,6754,1759.02,1701.17,1545.45,1.1
"4319604","RS",2012,3306,2517,1234.58,1223.87,918.42,1.33
"4319604","RS",2014,3758,2942,1420.69,1406.8,1161.6,1.21
"4319604","RS",2016,3890,3063,1682.74,1644.95,1404.26,1.17
"4319703","RS",2012,431,283,1190.21,1180.08,2321.84,0.51
"4319703","RS",2014,485,291,1558.1,1589.77,3085.76,0.52
"4319703","RS",2016,465,279,1625.53,1623.09,1898.83,0.85
"4319711","RS",2012,320,230,1195.37,948.08,595.61,1.59
"4319711","RS",2014,339,240,1492.31,1202.73,1059.94,1.13
"4319711","RS",2016,348,246,1826.64,1456.84,1359.33,1.07
"4319737","RS",2012,175,31,1288.73,1056.22,1192.71,0.89
"4319737","RS",2014,209,38,1475.84,1348.97,1193.72,1.13
"4319737","RS",2016,191,31,1801.32,1543.47,1056,1.46
"4319752","RS",2012,992,885,1140.24,1065.12,1366.1,0.78
"4319752","RS",2014,811,705,1396.27,1309.81,1585.76,0.83
"4319752","RS",2016,651,549,1730.69,1616.16,1596.66,1.01
"4319802","RS",2012,986,744,1249.42,1083.71,980.27,1.11
"4319802","RS",2014,1223,887,1372.14,1233.36,1217.71,1.01
"4319802","RS",2016,1156,862,1643.14,1554.16,1336.32,1.16
"4319901","RS",2012,25628,23653,1111.33,1104.64,903.68,1.22
"4319901","RS",2014,23526,21309,1352.66,1361.67,1092.34,1.25
"4319901","RS",2016,24046,21831,1605.46,1614.22,1359.08,1.19
"4320008","RS",2012,21099,18742,1633.61,1585.39,1214.07,1.31
"4320008","RS",2014,22992,20445,1950.98,1891.17,1501.37,1.26
"4320008","RS",2016,19774,17519,2300.82,2169.59,1781.87,1.22
"4320107","RS",2012,6993,6397,1091.26,1064.54,944.76,1.13
"4320107","RS",2014,7374,6770,1370.03,1334.71,1151.9,1.16
"4320107","RS",2016,6580,6068,1663.43,1651.01,1401.08,1.18
"4320206","RS",2012,1621,1283,1220.23,1164.91,1263.76,0.92
"4320206","RS",2014,1821,1461,1417.62,1333.17,1202.01,1.11
"4320206","RS",2016,2421,2132,1617.53,1516.75,1532.16,0.99
"4320230","RS",2012,343,194,1368.75,1034.18,903.28,1.14
"4320230","RS",2014,369,208,1463.28,1260.11,1373.14,0.92
"4320230","RS",2016,339,201,1895.72,1674.16,1324.45,1.26
"4320263","RS",2012,334,138,1507.57,1244.95,799,1.56
"4320263","RS",2014,369,168,1791.9,1340.91,1048.86,1.28
"4320263","RS",2016,384,168,1948.12,1683.35,1153.29,1.46
"4320305","RS",2012,928,713,1333.87,1301.98,1087.8,1.2
"4320305","RS",2014,1069,814,1555.28,1549.45,1351.72,1.15
"4320305","RS",2016,1067,804,1894.3,1918.64,1648.44,1.16
"4320321","RS",2012,469,351,1496.51,1370.35,1470.53,0.93
"4320321","RS",2014,462,319,1736.67,1560.99,1746.1,0.89
"4320321","RS",2016,266,144,2012.89,1529.76,2770.21,0.55
"4320354","RS",2012,535,343,1122.86,957.24,1040.53,0.92
"4320354","RS",2014,634,413,1706.55,1725.38,1869.09,0.92
"4320354","RS",2016,526,355,1687.61,1626.05,1446.69,1.12
"4320404","RS",2012,5705,5185,1300.14,1267.55,1219.09,1.04
"4320404","RS",2014,5967,5428,1545.77,1521.4,1445.18,1.05
"4320404","RS",2016,5924,5440,1896.24,1895.9,1769.37,1.07
"4320453","RS",2012,181,92,1311.1,1108.11,788.09,1.41
"4320453","RS",2014,219,110,1466.5,1174.38,948.98,1.24
"4320453","RS",2016,204,99,1753.92,1352.82,1569.18,0.86
"4320503","RS",2012,759,468,1259.41,1244.09,1084.05,1.15
"4320503","RS",2014,846,527,1519.94,1533.13,1413.98,1.08
"4320503","RS",2016,772,511,1979.44,2009.93,1935.1,1.04
"4320552","RS",2012,557,353,1395.77,1149.02,1355.18,0.85
"4320552","RS",2014,619,394,1635.47,1427.38,1645.52,0.87
"4320552","RS",2016,664,459,1953.84,1761.02,1482.29,1.19
"4320578","RS",2012,145,27,1524.93,935.77,1008.8,0.93
"4320578","RS",2014,160,31,1941.68,1096.85,NA,NA
"4320578","RS",2016,151,33,2324.18,1559.74,607.84,2.57
"4320602","RS",2012,448,264,1292.63,1099.13,1216.65,0.9
"4320602","RS",2014,485,295,1518.1,1369.21,2666.42,0.51
"4320602","RS",2016,460,291,1845.79,1647.49,5069.48,0.32
"4320651","RS",2012,312,204,1416.24,1275.94,774.29,1.65
"4320651","RS",2014,306,192,1635.35,1309.08,989.28,1.32
"4320651","RS",2016,289,189,2012.43,1618,1233.65,1.31
"4320677","RS",2012,818,515,1306.37,1095.54,824.93,1.33
"4320677","RS",2014,840,567,1533.25,1359.16,1015.43,1.34
"4320677","RS",2016,877,595,2008.44,1754.99,1272.16,1.38
"4320701","RS",2012,2432,2031,1127.99,1073.38,918.05,1.17
"4320701","RS",2014,2684,2253,1283.14,1232.86,1013.62,1.22
"4320701","RS",2016,2429,1975,1602.71,1542.81,1215.05,1.27
"4320800","RS",2012,4518,3968,1120.71,1099.55,983.36,1.12
"4320800","RS",2014,4904,4190,1355.41,1331.43,1280.41,1.04
"4320800","RS",2016,4995,4187,1673.93,1672.14,1433.29,1.17
"4320859","RS",2012,643,468,984.85,883.66,625.79,1.41
"4320859","RS",2014,680,467,1169.52,1038.62,920.57,1.13
"4320859","RS",2016,652,485,1441.5,1281.87,1162.03,1.1
"4320909","RS",2012,7165,6617,1117.36,1056.82,895.97,1.18
"4320909","RS",2014,7497,6944,1325.13,1312.29,1080.75,1.21
"4320909","RS",2016,7978,7532,1680.5,1681.08,1437.42,1.17
"4321006","RS",2012,1922,1642,1209.53,1201.54,933.73,1.29
"4321006","RS",2014,2307,1992,1584.55,1648.2,1220.26,1.35
"4321006","RS",2016,2221,1913,1927.05,1982.42,1808.48,1.1
"4321105","RS",2012,2198,1740,1145.69,1103.55,1122.25,0.98
"4321105","RS",2014,2380,1932,1427.24,1367.75,1267.2,1.08
"4321105","RS",2016,2130,1662,1763.89,1713.19,1428.91,1.2
"4321204","RS",2012,11608,10462,1146.26,1082.94,903.3,1.2
"4321204","RS",2014,12072,10883,1373.36,1308.04,1131.44,1.16
"4321204","RS",2016,11088,9906,1709.21,1635.65,1419.17,1.15
"4321303","RS",2012,4824,4185,1307.11,1296.08,1192.81,1.09
"4321303","RS",2014,5011,4450,1469.77,1459.23,1115.53,1.31
"4321303","RS",2016,4786,4166,1844.4,1882.87,1457.96,1.29
